timestamp,log_type,message
1.985107,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
1.985107,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
1.985107,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.016532,Log,[<b><color=#AD477C>UXF</color></b>] Beginning session.
2.016532,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.016532,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.016532,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.016532,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.063627,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.063627,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.077302,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.077302,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.077302,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.077302,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.077302,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.077302,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.091177,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.091177,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.091177,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.091177,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.142741,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
2.142741,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTime
2.142741,Warning,Could not find target object with netId:1 for RPC call ClientRpc:InvokeRpcRpcSetTransforms
